x,y,z
-10.00,-4.98,-0.06
-10.00,-9.93,0.00
0.09,-10.06,0.01
-15.07,9.88,-0.04
4.94,5.13,-0.00
-0.06,19.96,-0.04
0.15,-10.06,0.00
0.03,-10.01,-0.01
9.94,-10.04,0.01
0.10,-10.06,0.01
14.98,0.04,-0.03
-9.94,9.99,10.12
0.01,-0.25,15.02
-10.03,0.02,-0.00
-10.02,-9.96,-0.00
-5.09,-10.01,-0.02
4.92,10.06,0.01
-0.04,10.04,0.02
9.98,-9.99,9.98
10.06,-10.02,0.01
1.20,-10.06,-0.00
9.95,10.03,0.01
-5.06,-0.00,0.01
-4.96,4.93,5.00
9.98,10.06,-0.00
9.85,-10.09,4.95
9.99,0.14,9.98
-0.05,-0.02,0.00
9.99,9.98,4.99
10.06,-0.00,5.03
4.94,5.00,10.00
-10.03,-9.95,0.00
-0.06,5.01,0.02
-10.03,-9.95,0.00
-9.99,-0.06,14.99
-9.95,-10.06,10.02
-10.04,-9.96,-0.00
14.98,0.04,-0.03
9.97,9.98,9.97
-0.04,10.04,0.02
-0.03,-14.97,0.03
-9.92,-10.10,5.02
-10.03,0.02,-0.00
4.90,10.07,0.01
-15.01,-0.09,5.03
0.01,-10.01,-0.01
-0.05,-0.02,0.00
-0.05,-0.02,0.00
-0.05,-0.02,0.00
9.85,-10.09,4.95
-5.06,-0.00,0.01
9.94,-10.04,0.01
-14.93,4.96,-0.03
-10.03,-9.95,0.00
14.98,9.98,-0.10
-10.03,-9.96,0.00
-0.04,10.04,0.02
9.94,10.02,0.01
-9.98,-9.93,0.00
-10.04,9.94,0.01
-10.02,-9.96,-0.00
9.94,-10.04,0.01
-10.03,-9.96,-0.00
10.41,-14.97,-0.31
-14.83,-0.11,5.01
-0.26,-0.06,9.96
10.05,-0.01,5.04
14.99,5.02,0.03
-0.06,10.04,10.03
9.96,-10.04,0.02
-10.05,9.94,0.01
9.97,-10.04,0.01
9.94,-10.04,0.01
-9.95,-0.01,14.97
-0.05,-0.02,0.00
-10.03,-9.96,-0.00
0.02,15.06,10.02
-10.03,0.02,-0.00
-0.10,-0.06,5.00
9.95,10.03,0.01
9.93,-10.04,-0.01
-10.04,9.93,0.01
9.95,10.04,0.00
9.95,10.02,0.01
-10.09,5.03,0.05
-9.99,9.98,5.00
-9.80,-10.02,15.01
-0.06,-0.07,9.98
9.97,-9.99,9.97
-4.98,-5.01,-0.05
9.98,-0.01,-0.02
-0.06,5.01,0.02
9.98,-0.01,-0.02
0.06,-10.02,4.99
9.94,-10.04,0.01
-9.99,-10.01,5.02
-10.03,0.02,-0.00
-9.97,-10.01,5.02
9.98,-0.01,-0.02
-0.04,10.04,0.02
4.89,5.12,-0.02
-0.05,-0.02,0.00
0.09,-10.06,0.01
-4.96,-14.98,0.03
-5.07,5.07,-0.01
0.09,-10.06,0.01
14.91,-15.02,0.05
9.99,9.99,4.99
-0.18,4.86,15.08
-10.03,-5.09,-0.01
-0.05,-0.02,0.00
-14.92,-15.03,0.07
-10.04,-9.96,-0.00
-0.05,-0.02,0.00
-10.03,0.02,-0.00
10.05,0.01,9.95
-0.05,-0.02,0.00
-0.06,5.01,0.02
9.94,-10.04,0.01
0.11,-10.06,0.01
-10.03,0.02,-0.00
-0.05,-0.02,0.00
9.94,-10.04,0.01
-10.03,-9.95,0.00
9.99,9.99,4.98
10.00,9.97,4.99
0.01,-14.98,0.02
-9.93,-10.09,5.02
10.06,-10.02,0.01
-0.02,10.05,5.01
14.97,0.04,-0.03
-10.02,-9.96,-0.00
9.98,-0.01,-0.02
-0.08,-0.06,9.98
0.05,-10.04,0.02
9.94,-10.04,0.01
-5.06,-0.00,0.01
9.94,-10.04,0.01
5.02,-0.07,10.01
0.12,5.14,9.92
9.98,-0.01,-0.02
0.11,-10.01,9.99
-0.05,-0.02,0.00
9.83,9.97,15.01
0.01,-15.01,0.01
-10.06,9.95,0.01
-0.04,10.04,0.02
-5.05,5.05,15.02
0.02,15.06,10.02
-0.05,-0.02,0.00
9.94,-10.04,0.01
0.15,-9.95,14.98
0.14,-10.06,0.01
9.99,9.97,0.00
4.99,-15.00,0.06
9.95,10.02,0.01
5.05,-15.01,0.09
-0.05,-0.02,0.00
9.98,-10.04,0.01
-10.03,0.02,-0.00
9.97,-9.99,9.97
-9.97,-10.02,5.03
-5.06,-0.00,0.01
-5.02,0.03,5.02
-10.05,-9.98,-0.01
9.98,-0.01,-0.02
9.94,-10.04,0.01
-0.10,-0.06,5.00
-10.05,-0.00,5.00
10.01,9.94,4.96
10.01,9.95,4.92
9.95,10.04,0.00
-0.06,10.04,10.03
10.01,9.95,4.97
-10.02,-9.96,-0.00
-10.07,-0.06,5.02
5.98,-0.04,0.00
-10.03,0.02,-0.00
0.01,-4.99,-0.02
9.96,-10.04,0.02
9.97,14.97,-0.01
-9.99,-10.01,5.02
-5.01,5.05,9.99
9.98,-0.01,-0.02
0.10,-10.00,9.96
-5.08,5.05,-0.02
-5.02,0.03,5.02
-10.07,-0.01,14.99
-0.05,-0.02,0.00
9.98,10.04,-0.00
10.04,0.04,5.02
-10.04,9.94,0.01
-14.84,0.06,14.96
-0.02,19.98,-0.01
-10.03,-9.96,0.00
-9.95,0.09,10.01
-14.80,-0.07,9.92
-10.03,-9.95,0.00
-10.09,9.57,0.01
0.00,15.04,0.01
4.95,15.06,-0.01
-10.06,-15.03,0.04
-0.03,-5.11,9.99
-15.02,-0.01,-0.02
-5.00,5.05,9.98
-0.02,19.97,-0.01
9.99,9.97,0.00
-0.05,10.04,10.03
-10.03,-9.96,-0.00
9.87,-10.09,4.98
-0.04,10.04,0.02
-0.05,-0.02,0.00
10.01,0.03,5.04
9.94,-10.04,0.01
-5.06,-0.00,0.01
-9.96,-5.07,0.02
-10.05,9.94,0.01
-0.05,-0.02,0.00
9.98,-0.01,-0.02
9.99,-0.00,-0.02
-10.05,-15.03,0.04
-4.97,-14.98,0.03
-0.02,-5.12,9.98
-10.06,-15.03,0.04
0.06,-9.96,14.99
-0.05,-10.04,0.03
-0.04,10.04,0.02
9.98,9.99,4.99
-10.07,-0.06,5.02
-0.14,-20.01,0.03
-10.02,14.97,0.02
-0.04,10.05,0.02
-0.09,-0.02,5.03
-10.03,0.02,-0.00
0.03,-14.99,0.01
10.05,0.04,5.02
9.94,10.03,0.01
9.95,10.04,0.00
-5.08,5.05,-0.01
0.11,-10.01,9.99
9.99,9.97,0.00
9.96,-10.04,0.01
9.98,-0.01,-0.02
-10.04,9.94,0.01
14.99,5.02,0.03
4.94,5.13,-0.00
9.98,-0.01,-0.02
-0.05,-0.02,0.00
9.95,10.02,0.01
-10.00,14.98,0.02
-10.03,0.02,-0.00
-0.10,8.13,10.03
-0.08,4.96,4.86
-10.03,0.02,-0.00
5.98,-0.04,0.00
-0.02,0.14,4.99
9.94,10.03,0.01
9.84,6.08,14.73
-4.96,-14.98,0.03
-0.06,5.01,0.02
-9.98,-10.03,5.02
0.03,-10.01,-0.01
5.98,-0.04,0.00
-4.92,-5.00,9.99
-0.04,10.05,0.02
-0.05,-0.02,0.00
-10.01,14.97,0.02
-9.99,14.98,0.02
9.94,10.02,0.01
0.06,-10.02,5.00
9.94,-10.04,0.01
9.95,-10.04,0.01
9.94,-10.04,0.01
9.99,9.98,4.99
-0.04,10.04,0.02
-0.02,10.04,5.01
-10.05,-4.97,0.06
0.09,-10.06,0.01
9.98,-0.01,-0.02
9.95,10.03,0.01
-10.04,9.93,0.01
14.98,5.03,0.04
-8.39,9.92,15.21
-0.10,10.13,5.03
0.01,-4.99,-0.02
-10.03,0.02,-0.00
-5.03,0.02,5.02
-9.89,0.11,14.98
-10.03,0.02,-0.00
1.16,-10.05,-0.01
-10.03,0.02,0.00
-0.04,10.04,0.02
0.02,-10.03,0.02
-0.04,10.04,0.02
-1.00,9.60,15.24
10.19,6.65,14.87
-0.04,10.04,0.02
9.97,-10.03,-0.01
-0.05,-0.02,0.00
-0.02,19.97,-0.01
9.99,9.99,4.98
-0.11,-0.05,5.01
-10.02,-9.96,-0.00
-9.99,14.98,0.02
14.91,-15.02,0.05
-0.05,-0.02,0.00
-0.02,10.05,5.01
-0.04,10.05,0.02
9.98,-0.01,-0.02
9.87,-10.09,4.98
-14.79,-0.07,9.94
0.06,-10.02,4.99
10.04,0.00,5.04
-10.02,-9.96,-0.00
-10.03,0.02,-0.00
-10.03,0.02,-0.00
-0.04,10.05,0.01
-5.06,-0.00,0.02
-10.07,-0.06,5.02
0.05,-10.05,0.01
10.06,-0.02,5.04
-0.04,10.05,0.01
-10.03,0.02,-0.00
-0.04,10.04,0.02
-10.03,0.02,0.00
9.98,-0.01,-0.02
9.95,10.02,0.01
9.99,9.97,-0.00
-10.07,-0.06,5.02
-0.06,19.96,-0.04
-0.05,-10.01,-0.01
-0.09,5.02,0.03
0.07,-9.97,14.99
0.05,-10.01,4.99
-9.95,0.09,10.01
-0.05,-0.02,0.00
9.88,-10.09,4.98
-9.95,-10.06,10.02
-0.06,5.01,0.02
9.98,-10.04,0.01
-5.02,15.00,-0.00
-4.99,-5.02,-0.06
-0.00,0.14,5.00
0.12,-10.06,0.01
-0.02,-5.16,9.98
-0.04,10.05,0.01
4.95,15.07,-0.02
-0.05,-0.02,0.00
-10.06,9.95,0.01
-0.07,-10.00,-0.01
10.07,5.05,-0.04
-10.03,-9.96,0.00
-0.02,10.03,5.00
-10.02,-9.96,-0.00
9.95,10.02,0.00
-0.03,10.05,0.01
9.98,-10.04,0.01
-5.09,-10.01,-0.03
-10.02,-9.96,-0.00
-10.05,9.94,0.01
-0.14,-20.01,0.03
-9.99,-10.04,5.02
-10.07,-0.06,5.02
5.98,-0.04,0.00
-0.06,5.01,0.02
9.99,9.97,-0.00
-0.06,5.01,0.02
9.98,-0.01,-0.02
10.00,9.95,9.96
0.01,0.00,10.00
9.99,9.96,9.96
5.98,-0.04,0.00
-10.03,0.02,-0.00
-9.99,-10.02,5.02
0.10,-10.06,0.01
10.06,-0.01,9.95
-10.03,-9.95,0.00
9.96,10.05,0.00
4.97,-15.02,0.05
9.98,-0.01,-0.02
9.98,-0.01,-0.02
-0.11,-0.05,5.01
-5.09,-10.01,-0.02
-10.03,0.02,-0.00
-5.22,-0.18,14.90
4.90,-5.08,10.00
0.13,-10.06,0.01
-0.04,10.04,0.02
14.97,0.03,-0.03
-10.03,-9.95,0.00
-0.05,-0.02,0.00
-9.99,9.99,5.00
9.96,-10.03,-0.01
9.87,-10.09,4.98
9.95,10.04,0.00
-10.02,-9.96,-0.00
0.09,-10.06,0.01
-10.03,-9.95,0.00
-4.95,-5.02,9.99
-0.05,-0.02,0.00
0.01,-5.00,-0.02
9.94,-10.04,0.01
-14.84,0.06,14.96
-5.06,-0.00,0.01
-10.06,9.95,0.01
9.97,-9.99,9.97
-10.03,-9.95,0.00
-0.04,10.04,0.02
-14.94,14.98,-0.00
0.05,4.95,-0.03
9.97,-9.99,9.97
9.96,-5.08,-0.03
9.97,-9.99,9.97
9.85,-10.09,4.95
9.98,-0.01,-0.02
-4.99,0.10,9.99
-0.09,5.01,0.03
-0.05,-15.02,5.00
-0.05,10.04,5.00
-0.05,-0.02,0.00
0.02,-10.04,-0.01
5.05,-15.01,0.09
-0.02,10.04,5.00
0.06,-10.01,5.00
-10.09,5.03,0.05
9.98,10.03,-0.00
-10.01,-9.94,0.00
5.98,-0.04,0.00
-0.05,-0.02,0.00
-0.08,-4.84,5.01
-0.05,-0.02,0.00
9.95,-10.04,0.01
-10.03,-5.10,-0.02
-10.03,0.02,-0.00
9.94,-10.04,0.01
-0.05,-0.02,0.00
0.15,-10.06,0.00
-0.04,10.04,0.02
-5.07,-0.00,0.01
5.04,-0.08,9.99
5.98,-0.04,0.00
0.11,-10.06,0.01
9.94,-10.04,0.01
-10.04,9.94,0.01
4.94,5.13,-0.00
-14.82,-0.03,10.00
-0.05,-0.02,0.00
-0.05,-0.02,0.00
14.91,-15.02,0.05
-9.99,9.98,5.00
9.95,10.03,0.01
-0.04,10.04,0.02
-10.03,0.02,-0.00
10.07,5.05,-0.04
4.93,15.13,-0.02
9.99,9.97,-0.01
-10.03,-9.96,-0.00
-10.07,-10.07,15.03
20.10,-0.04,-0.03
-15.02,-0.01,-0.01
9.99,0.12,9.98
9.98,-10.04,0.01
10.08,5.06,-0.04
9.96,-10.03,-0.01
9.95,-10.04,0.01
-9.99,-10.02,5.02
4.94,5.03,4.96
-4.99,10.08,0.03
-0.04,10.04,0.02
-9.93,10.02,14.95
0.09,-10.06,0.01
0.01,-4.99,-0.02
0.01,-9.95,4.97
9.99,9.99,4.98
-0.08,8.14,10.03
14.91,-15.02,0.05
-10.04,9.94,0.01
9.97,-9.99,9.97
-10.03,0.02,-0.00
9.85,-10.09,4.95
-0.06,10.04,10.03
-0.00,-0.23,15.02
-0.13,-20.01,0.03
-0.04,10.04,0.02
-10.03,0.02,-0.00
-9.96,9.85,15.00
-9.98,-5.10,0.01
-10.03,9.89,0.01
9.95,10.03,0.01
9.94,10.02,0.01
-10.06,-15.03,0.04
-9.92,-10.10,5.02
9.94,-10.04,0.01
-10.12,-9.99,4.93
0.01,-4.99,-0.02
-0.04,10.04,0.02
-10.05,9.94,0.01
-0.05,-0.02,0.00
0.01,-15.12,10.14
-5.03,14.99,-0.00
1.19,-10.06,-0.00
-10.00,14.98,0.02
9.98,-0.01,-0.02
0.11,9.98,14.93
9.94,10.03,0.01
9.98,-0.01,-0.02
-0.07,-15.11,10.10
9.98,-0.01,-0.02
-10.00,-4.98,-0.06
-0.05,-0.02,0.00
10.05,-10.02,0.01
-0.05,-0.02,0.00
-10.03,0.02,-0.00
-5.02,0.03,5.02
0.01,-4.99,-0.01
-10.03,-9.96,-0.00
-10.04,-4.94,-0.00
0.06,-10.02,4.99
-10.06,-4.97,0.06
0.02,-10.04,-0.01
4.87,-0.24,14.99
-10.06,-10.02,-0.02
4.92,10.06,0.01
14.95,14.99,-0.04
-10.03,0.02,-0.00
9.98,10.05,-0.00
9.98,-0.01,-0.02
-4.98,10.07,0.04
0.01,-5.00,-0.02
-0.07,-10.00,-0.01
9.96,10.04,0.00
-4.88,4.96,5.02
0.03,-15.01,0.01
0.01,-5.00,-0.02
9.98,14.98,-0.00
-0.04,10.04,0.02
-0.09,-0.01,5.04
-0.05,-0.02,0.00
10.06,-0.04,9.96
-10.03,0.02,0.00
9.98,-0.01,-0.02
-10.01,-9.94,0.00
9.99,-10.04,0.01
-5.08,-10.00,-0.02
10.01,9.89,5.00
9.94,-10.04,0.01
5.34,-0.10,0.08
0.06,4.97,-0.03
-10.04,9.93,0.01
-0.05,-0.02,0.00
9.96,9.98,9.96
9.87,-10.09,4.97
5.09,-0.04,9.99
-10.00,10.03,10.02
0.10,-10.06,0.01
-9.99,9.99,5.01
-0.04,10.04,0.02
9.96,10.05,0.00
-9.99,9.71,0.01
-0.04,10.04,5.00
0.01,-5.00,-0.02
14.96,15.02,-0.04
-10.03,-9.96,-0.00
0.01,-4.99,-0.02
14.50,0.10,9.95
0.02,-10.04,-0.01
9.94,-10.04,0.01
-15.02,-0.01,-0.02
0.06,-10.01,5.01
-4.98,-14.97,0.03
-10.05,9.94,0.01
9.94,10.02,0.01
-10.03,-9.95,0.00
0.06,-10.02,5.00
-10.03,0.02,-0.00
-0.04,10.04,0.02
0.11,-10.06,0.01
9.97,14.98,-0.01
-15.04,9.86,-0.04
-9.95,-10.06,10.02
9.88,9.93,10.03
9.97,-10.04,0.01
9.96,-5.08,-0.03
-9.75,9.78,15.30
-10.05,-4.97,0.06
-10.03,-9.96,0.00
-10.07,-0.06,5.02
-10.00,-10.10,9.92
9.98,10.04,-0.00
0.11,-10.06,0.01
9.99,-10.04,0.01
0.06,4.96,-0.03
0.02,-10.04,-0.01
-0.04,10.05,0.01
-0.04,10.04,0.02
0.00,-10.01,-0.01
-0.04,10.04,0.02
-10.02,-9.96,-0.00
14.97,0.03,-0.03
0.15,-10.06,0.00
-10.03,-9.96,0.00
-0.05,-0.02,0.00
-15.02,9.83,-0.05
10.05,0.04,5.02
-0.05,-0.02,0.00
-0.05,-0.02,0.00
-10.02,-9.96,-0.00
-10.04,9.92,0.01
-10.03,-9.96,-0.00
-10.02,-9.96,-0.00
0.01,-4.99,-0.02
-9.95,0.09,10.01
-10.03,0.02,-0.00
-10.05,9.94,0.01
-0.06,5.01,0.02
9.94,-10.04,0.01
9.94,10.03,0.01
10.05,0.04,5.02
-5.00,-5.03,-0.07
-9.98,-5.10,0.01
0.10,-10.00,9.96
10.14,5.10,-0.04
-10.08,-0.02,14.98
9.97,-10.04,0.01
-0.09,-0.02,5.04
-10.03,0.02,-0.00
9.98,-0.01,-0.02
-10.06,9.58,0.02
9.85,-10.10,4.96
9.99,0.12,9.98
9.98,-0.01,-0.02
-9.89,0.11,14.98
-0.05,-0.02,0.00
0.11,9.98,14.93
9.98,-0.01,-0.02
5.98,-0.04,0.00
5.98,-0.04,0.00
-10.00,-4.98,-0.06
0.01,-4.99,-0.02
0.01,-5.00,-0.02
0.03,-10.01,-0.01
-0.05,-0.02,0.00
9.85,-10.09,4.95
9.95,10.03,0.01
9.95,10.04,0.00
9.94,10.02,0.01
-0.05,-0.02,0.00
-10.11,10.08,4.96
9.94,10.02,0.01
9.98,-0.01,-0.02
-0.05,-0.02,0.00
9.98,-0.01,-0.02
0.02,-10.04,-0.01
-0.04,10.04,0.02
-10.03,-9.95,0.00
5.27,-0.12,0.10
9.99,-10.04,0.01
-10.06,-10.02,-0.02
9.98,-0.01,-0.02
-10.03,0.02,-0.00
9.85,-10.10,4.96
-0.01,0.14,5.00
14.94,15.01,-0.03
-10.04,9.92,0.01
9.98,-0.01,-0.02
-0.04,10.04,0.02
0.12,-10.06,0.01
-10.05,9.94,0.01
9.95,10.04,0.00
10.07,5.06,-0.04
-14.91,15.00,0.01
0.10,-10.06,0.01
14.87,-5.02,0.00
4.93,5.02,4.97
-5.06,5.11,10.10
10.05,-10.02,0.01
9.98,-9.99,9.98
-19.98,0.04,-0.02
9.98,-0.01,-0.02
-0.03,10.04,15.05
9.98,-9.99,9.98
0.01,-5.00,15.01
-10.09,5.03,0.05
0.17,-10.06,0.00
-10.04,9.94,0.01
-0.08,5.01,0.03
-0.05,-0.02,0.00
4.77,-4.96,0.00
-0.04,10.04,0.02
0.06,-15.15,10.16
0.10,-10.00,9.99
0.24,-10.01,9.94
-10.05,9.94,0.01
-10.03,0.02,-0.00
10.07,-0.06,9.95
-10.03,0.02,-0.00
10.00,0.12,9.97
-0.04,10.04,0.02
0.09,-10.06,0.01
5.99,-0.04,0.00
10.41,-14.97,-0.31
-0.04,10.04,0.02
-10.05,9.94,0.01
9.98,-0.01,-0.02
-10.04,9.94,0.01
0.01,-4.99,-0.02
-0.04,10.04,0.02
-0.05,10.05,10.02
9.97,10.03,0.00
-0.05,-0.02,0.00
14.99,5.02,0.02
0.07,-9.96,14.99
9.91,-10.04,-0.01
9.94,10.03,0.01
-5.08,-9.97,-0.01
-10.03,0.02,-0.00
-10.03,-9.95,0.00
0.01,-5.00,-0.02
9.87,-10.09,4.98
10.02,9.95,4.92
-10.03,0.02,-0.00
-10.00,10.03,10.01
10.03,0.13,4.97
5.99,-0.04,0.00
-0.05,-0.02,0.00
9.98,-0.01,-0.02
0.01,-5.00,-0.02
-14.93,4.96,-0.03
9.98,-0.01,-0.02
9.98,-0.01,-0.02
0.09,-10.06,0.01
-10.00,10.03,10.02
9.96,10.05,0.00
10.08,0.04,5.01
9.94,10.03,0.01
9.95,-5.06,-0.01
-10.02,-9.94,0.00
-10.04,-10.04,9.95
-9.89,0.11,14.98
-0.02,10.05,5.01
0.01,-4.99,-0.02
9.98,-0.01,-0.02
-5.02,15.00,-0.00
9.94,-10.04,0.01
9.98,-0.01,-0.02
-0.04,10.04,0.02
-10.03,-9.96,0.00
-5.07,-0.00,0.01
-0.05,-0.02,0.00
-9.98,10.02,5.02
9.95,10.02,0.01
-10.04,9.92,0.01
0.03,-10.01,-0.01
-10.03,0.02,-0.00
4.91,10.06,0.01
0.01,-10.01,-0.01
9.95,10.04,0.00
-14.84,0.06,14.96
-10.11,10.07,4.98
9.99,9.99,4.98
1.16,-10.05,-0.01
0.01,-5.00,-0.02
-0.07,-10.00,-0.01
-10.07,-0.06,5.02
-10.01,14.98,0.02
5.01,4.96,15.02
-10.05,9.94,0.01
9.96,9.98,9.97
-10.03,0.02,-0.00
-0.02,19.97,-0.01
0.06,-10.02,5.00
-10.07,-0.06,5.02
4.92,-0.12,10.02
9.95,10.04,0.00
-9.94,9.98,10.12
-0.05,-0.02,0.00
-0.13,-20.01,0.03
-10.06,-15.03,0.04
10.42,-14.97,-0.31
0.00,15.04,-0.01
0.01,-5.00,-0.02
-0.06,5.01,0.02
-10.03,-9.96,-0.00
0.06,-10.02,5.00
-9.95,0.09,10.01
5.36,-0.10,0.08
0.12,-10.06,0.01
9.97,-10.04,0.01
0.13,5.16,9.93
-0.06,5.01,0.02
0.01,-4.99,-0.02
9.94,-10.04,0.01
9.94,10.03,0.01
-0.10,-0.06,5.00
4.90,-4.96,5.01
-9.99,-10.04,5.02
-4.94,4.94,5.01
9.99,9.99,4.98
9.94,10.02,0.01
-10.03,0.02,-0.00
-10.03,0.02,-0.00
-0.05,-0.02,0.00
9.98,10.05,-0.00
-9.93,-10.09,5.02
-0.10,-0.06,5.00
-5.02,15.00,-0.00
9.98,10.06,-0.00
-10.03,-9.96,-0.00
0.10,-10.06,0.01
-0.05,-0.02,0.00
-10.05,-4.99,0.05
0.01,-5.00,-0.02
9.95,10.03,0.01
-0.04,10.05,0.02
9.94,10.02,0.01
-10.04,-10.04,9.95
-9.99,9.98,5.00
-0.04,10.04,0.02
-10.11,10.09,4.95
-0.09,-0.07,9.98
9.95,10.04,0.00
9.98,-10.04,0.01
9.94,10.02,0.01
9.94,-10.04,0.01
-10.05,9.94,0.01
0.06,4.97,-0.03
-5.06,-0.00,0.01
-10.02,-9.96,-0.00
-10.03,0.02,-0.00
-0.05,-0.02,0.00
-10.07,-0.06,5.02
-10.03,-4.94,-0.00
-10.03,0.02,-0.00
-0.10,-0.06,5.00
9.96,-10.04,0.02
9.95,10.04,0.00
14.99,5.02,0.03
-0.14,-20.02,0.03
-10.06,9.95,0.01
-9.95,0.09,10.01
9.97,10.03,0.00
-0.03,10.05,0.00
-9.99,9.98,5.00
9.88,9.91,10.03
-0.06,10.08,15.06
0.39,0.33,15.01
10.01,0.03,5.04
-10.07,-0.06,5.02
9.97,10.03,0.00
9.98,-0.01,-0.02
-10.03,0.02,-0.00
-10.03,-9.95,0.00
4.88,-0.22,15.00
-9.71,9.75,15.28
10.07,5.05,-0.04
-10.06,-5.00,0.05
-0.05,-0.02,0.00
-10.05,9.94,0.01
9.99,0.13,9.98
-0.05,-0.02,0.00
5.05,-0.06,10.00
9.95,10.04,0.00
-10.02,-9.96,-0.00
-5.02,-5.04,-0.08
-10.04,9.94,0.01
-9.99,9.99,5.00
-0.03,10.05,0.01
-4.97,-5.07,15.00
9.98,-0.01,-0.02
0.01,-4.99,-0.01
9.99,-0.00,-0.02
9.72,0.49,15.05
9.98,-0.01,-0.02
-0.05,-0.02,0.00
9.94,-10.04,0.01
-10.04,9.94,0.01
9.98,-0.01,-0.02
9.95,10.03,0.01
0.24,-10.00,9.94
-10.05,9.94,0.01
-9.95,-10.06,10.02
0.02,-10.04,-0.01
-0.05,-0.02,0.00
-0.05,-0.02,0.00
9.98,-0.01,-0.02
0.11,-10.06,0.01
9.98,-0.01,-0.02
9.99,9.99,4.98
9.94,10.02,0.01
-10.04,9.94,0.01
-0.06,5.01,0.02
-10.03,0.02,-0.00
14.97,15.00,-0.04
-10.08,-0.19,10.02
9.99,9.97,-0.00
-10.00,10.03,10.02
-10.04,9.94,0.01
-10.02,-9.96,-0.00
9.98,-0.01,-0.02
10.05,-10.02,0.01
-10.07,-0.06,5.02
-15.02,-9.92,-0.01
-0.05,-0.02,0.00
9.98,-0.01,-0.02
-10.03,-9.95,0.00
-0.04,10.04,0.02
9.94,10.02,0.01
-14.92,-15.03,0.07
-5.06,-0.00,0.01
4.90,-4.96,5.01
0.02,-4.98,15.01
0.12,-10.06,0.01
-9.92,9.97,14.97
9.97,-10.04,0.01
-14.94,4.96,-0.03
-9.95,0.09,10.01
-4.98,-14.97,0.03
0.11,-10.06,0.01
4.95,15.07,-0.02
9.97,-9.99,9.97
9.95,10.03,0.01
-10.04,9.94,0.01
-10.03,-9.96,0.00
-9.98,10.03,10.04
-10.03,0.02,-0.00
-0.07,-15.03,5.00
-10.03,0.02,-0.00
-9.99,9.99,5.00
14.99,5.02,0.02
9.94,10.02,0.01
-0.04,10.05,0.02
-0.05,-0.02,0.00
-10.05,9.94,0.01
-0.05,-0.02,0.00
14.74,0.26,9.71
-0.04,10.04,0.03
-10.03,0.02,-0.00
-10.07,-0.06,5.02
9.98,-0.01,-0.02
-10.03,0.02,-0.00
10.06,-0.03,9.95
10.06,-0.01,5.04
-5.00,-5.09,14.99
-10.03,-9.96,0.00
9.98,-0.01,-0.02
0.01,-5.00,-0.02
9.86,-10.09,4.96
-9.99,9.98,5.00
9.97,-10.03,-0.01
-0.06,5.01,0.03
-0.04,10.04,0.02
-4.98,-5.01,-0.05
-0.05,10.05,10.02
-10.05,9.94,0.01
9.98,14.98,-0.00
-5.07,-0.00,0.01
-10.03,-9.96,0.00
-0.04,10.04,0.02
-10.09,5.03,0.05
-10.03,-10.09,9.93
-14.77,-0.08,9.91
0.11,-10.06,0.01
-10.03,-9.96,0.00
-10.04,9.93,0.01
9.95,10.03,0.01
-0.11,-0.04,5.02
-0.00,-10.01,-0.01
9.97,14.98,-0.01
-0.04,10.04,0.02
-5.09,-10.01,-0.02
0.06,-10.02,4.99
9.96,9.98,9.96
-5.02,15.00,-0.00
9.99,-0.00,-0.02
-10.04,-9.96,-0.00
9.98,-9.99,9.98
4.99,5.00,15.07
-0.06,10.03,5.02
15.10,-0.19,15.03
1.20,-10.06,-0.00
0.11,9.98,14.93
9.94,-10.04,0.01
-0.10,-0.06,5.00
-9.99,9.98,5.00
-10.00,9.73,0.01
9.74,0.46,15.06
9.99,0.13,9.98
-10.07,-0.06,5.02
0.00,15.04,0.00
-10.03,0.02,-0.00
-5.08,-9.97,-0.01
0.11,-10.06,0.01
-0.05,-0.02,0.00
9.87,-10.09,4.97
-10.03,0.02,-0.00
9.94,9.99,9.97
-10.06,9.95,0.01
-10.03,0.02,-0.00
-5.02,0.03,5.02
10.41,-14.97,-0.31
-5.00,-5.03,-0.07
14.99,0.04,-0.03
9.95,-10.04,0.01
10.01,0.04,5.03
9.98,-0.01,-0.02
-10.03,0.02,0.00
-0.04,10.04,0.02
0.01,-5.00,-0.02
-0.03,-14.98,0.03
-10.03,0.02,-0.00
0.11,-10.00,9.99
-10.04,9.95,0.01
-0.04,10.04,0.02
-4.92,4.95,5.02
5.00,-15.00,0.06
-10.03,0.02,-0.00
-10.04,9.94,0.01
14.96,15.02,-0.04
10.06,-10.02,0.01
20.09,-0.03,-0.04
0.02,-10.04,-0.01
4.92,5.01,4.99
9.94,-10.04,0.01
1.20,-10.06,-0.00
10.08,0.02,5.02
9.94,-10.04,0.01
-10.02,-9.96,-0.00
4.94,5.13,-0.00
-10.03,-9.95,0.00
0.01,-4.99,-0.02
9.94,10.02,0.01
10.05,-10.02,0.01
5.06,-4.99,15.02
-9.99,9.99,5.00
-10.03,0.02,-0.00
5.99,-0.04,0.00
9.95,10.04,0.00
0.03,0.13,5.01
9.94,-10.04,0.01
9.98,-0.01,-0.02
-10.05,9.94,0.01
-0.04,10.04,5.00
-0.06,5.01,0.02
-9.99,-10.02,5.02
-9.96,-5.07,0.02
-0.04,10.04,0.03
14.91,-15.02,0.05
